ID,Item_Outlet_Sales
3462,1022.6688
3463,4492.8184
3464,1523.3504
3465,1414.1592
3466,1518.024
3467,2816.334
3468,506.008
3469,1761.7068
3470,186.424
3471,3187.8504
3472,2153.1972
3473,824.9262
3474,772.328
3475,755.0172
3476,4633.968
3477,2956.152
3478,1964.11
3479,3150.5656
3480,645.1602
3481,1428.141
3482,1821.6288
3483,5500.8396
3484,223.7088
3485,303.6048
3486,666.4658
3487,1337.5922
3488,1158.492
3489,420.7856
3490,1789.6704
3491,1687.1372
3492,2109.2544
3493,3894.93
3494,535.969
3495,6972.2576
3496,2918.8672
3497,2366.919
3498,225.0404
3499,6458.26
3500,3205.1612
3501,1042.6428
3502,5145.3024
3503,948.765
3504,4255.7936
3505,4122.6336
3506,459.402
3507,1384.1982
3508,288.9572
3509,4579.3724
3510,2460.7968
3511,348.8792
3512,85.8882
3513,3983.4814
3514,599.22
3515,1113.2176
3516,3866.9664
3517,4633.968
3518,1071.938
3519,4202.5296
3520,2087.283
3521,1208.427
3522,4649.9472
3523,1707.777
3524,545.956
3525,2388.8904
3526,410.1328
3527,473.3838
3528,932.12
3529,3872.9586
3530,5546.114
3531,1771.028
3532,755.0172
3533,2220.443
3534,1090.5804
3535,1877.556
3536,2994.7684
3537,5452.902
3538,542.627
3539,857.5504
3540,1238.388
3541,110.5228
3542,5522.811
3543,5512.824
3544,4815.0656
3545,4414.9198
3546,1106.5596
3547,1054.6272
3548,1284.994
3549,1780.3492
3550,1977.426
3551,3056.022
3552,2352.9372
3553,5195.2374
3554,731.0484
3555,1050.6324
3556,2101.2648
3557,203.7348
3558,2432.8332
3559,3739.1328
3560,199.74
3561,1977.426
3562,5728.5432
3563,1398.8458
3564,801.6232
3565,1667.1632
3566,644.4944
3567,3323.0078
3568,3350.3056
3569,540.6296
3570,2006.0554
3571,1298.31
3572,2466.789
3573,2407.5328
3574,1518.024
3575,1867.569
3576,2725.7852
3577,4554.072
3578,3835.008
3579,2528.7084
3580,758.3462
3581,1402.1748
3582,1006.6896
3583,918.804
3584,5660.6316
3585,6851.082
3586,1448.7808
3587,99.87
3588,986.7156
3589,1733.7432
3590,265.6542
3591,6641.355
3592,527.3136
3593,2510.066
3594,3678.545
3595,1926.1594
3596,5331.7264
3597,2826.9868
3598,2759.0752
3599,218.3824
3600,1808.3128
3601,3271.7412
3602,2527.3768
3603,856.8846
3604,330.2368
3605,1458.102
3606,4456.1994
3607,4673.916
3608,1924.162
3609,302.939
3610,209.727
3611,1904.188
3612,2004.058
3613,3149.234
3614,3297.7074
3615,1488.7288
3616,460.7336
3617,2897.5616
3618,591.2304
3619,918.804
3620,1808.9786
3621,2812.3392
3622,1165.15
3623,711.0744
3624,2972.1312
3625,1605.9096
3626,1323.6104
3627,351.5424
3628,2197.14
3629,804.9522
3630,2105.2596
3631,3068.0064
3632,5400.9696
3633,1102.5648
3634,2956.152
3635,1601.249
3636,759.012
3637,6338.416
3638,1166.4816
3639,4595.3516
3640,390.1588
3641,778.986
3642,2544.6876
3643,4474.176
3644,3289.052
3645,2059.9852
3646,852.8898
3647,4258.4568
3648,1534.0032
3649,3257.7594
3650,5681.2714
3651,1765.0358
3652,2763.07
3653,2940.1728
3654,2854.9504
3655,1238.388
3656,1928.1568
3657,2749.754
3658,2739.1012
3659,5093.37
3660,972.068
3661,559.272
3662,4952.8862
3663,3621.2862
3664,774.9912
3665,1318.284
3666,918.804
3667,101.2016
3668,7350.432
3669,1390.1904
3670,1312.9576
3671,6507.5292
3672,2036.6822
3673,3595.32
3674,2460.7968
3675,4560.73
3676,543.2928
3677,2384.8956
3678,543.2928
3679,3135.918
3680,2695.1584
3681,1007.3554
3682,1518.024
3683,2556.672
3684,3528.74
3685,163.7868
3686,2712.4692
3687,1058.622
3688,4933.578
3689,1454.1072
3690,671.1264
3691,4757.8068
3692,146.476
3693,3529.4058
3694,2390.8878
3695,438.0964
3696,229.701
3697,439.428
3698,2529.3742
3699,209.727
3700,415.4592
3701,3795.06
3702,1970.768
3703,48.6034
3704,4904.2828
3705,820.2656
3706,1235.059
3707,4452.8704
3708,810.9444
3709,683.1108
3710,8063.5038
3711,2451.4756
3712,1619.2256
3713,423.4488
3714,1984.7498
3715,5299.768
3716,320.9156
3717,2548.6824
3718,1950.794
3719,2492.7552
3720,1038.648
3721,7580.133
3722,3383.5956
3723,1837.608
3724,4580.704
3725,5000.8238
3726,4781.7756
3727,4821.7236
3728,1896.1984
3729,2281.6966
3730,3408.896
3731,1822.2946
3732,515.3292
3733,173.108
3734,569.259
3735,2878.2534
3736,1162.4868
3737,669.129
3738,2326.971
3739,4769.1254
3740,964.0784
3741,91.8804
3742,2277.036
3743,2570.6538
3744,1677.1502
3745,4334.358
3746,822.263
3747,1569.9564
3748,4233.1564
3749,1984.084
3750,938.778
3751,761.0094
3752,2490.092
3753,2010.716
3754,3998.7948
3755,2886.243
3756,3036.048
3757,5552.1062
3758,8958.339
3759,3523.4136
3760,3006.087
3761,1324.2762
3762,495.3552
3763,196.411
3764,1346.9134
3765,78.5644
3766,2642.5602
3767,5267.8096
3768,402.1432
3769,207.0638
3770,3567.3564
3771,2069.3064
3772,862.8768
3773,770.3306
3774,177.1028
3775,3271.0754
3776,5451.5704
3777,4349.0056
3778,3368.948
3779,2050.664
3780,3563.3616
3781,4604.6728
3782,1571.288
3783,2988.1104
3784,4074.696
3785,3109.9518
3786,2281.6966
3787,3663.2316
3788,3271.7412
3789,1621.8888
3790,1128.531
3791,2109.2544
3792,968.739
3793,3091.9752
3794,3133.2548
3795,2037.348
3796,563.2668
3797,1304.968
3798,483.3708
3799,2805.0154
3800,1060.6194
3801,1325.6078
3802,4502.1396
3803,2889.572
3804,3797.7232
3805,2476.776
3806,2182.4924
3807,1895.5326
3808,3050.6956
3809,3185.1872
3810,916.1408
3811,121.8414
3812,215.7192
3813,2972.1312
3814,875.527
3815,2649.884
3816,745.696
3817,1436.7964
3818,3558.0352
3819,2807.0128
3820,2776.386
3821,2703.148
3822,1686.4714
3823,1754.383
3824,1524.682
3825,316.255
3826,5031.4506
3827,2969.468
3828,1787.0072
3829,1086.5856
3830,3568.688
3831,255.6672
3832,1560.6352
3833,5053.422
3834,1957.452
3835,1158.492
3836,2692.4952
3837,1743.0644
3838,1435.4648
3839,671.1264
3840,703.0848
3841,1559.9694
3842,1773.6912
3843,4364.319
3844,249.0092
3845,383.5008
3846,2101.2648
3847,2348.9424
3848,1657.842
3849,6705.2718
3850,1525.3478
3851,1464.76
3852,3837.0054
3853,1073.2696
3854,2010.716
3855,2189.1504
3856,4540.756
3857,2014.045
3858,1230.3984
3859,1454.1072
3860,308.9312
3861,639.168
3862,2908.2144
3863,1691.7978
3864,6849.0846
3865,1733.7432
3866,175.7712
3867,6072.096
3868,2330.3
3869,1386.1956
3870,7136.7102
3871,296.281
3872,1545.9876
3873,2556.672
3874,2028.6926
3875,2450.144
3876,1906.8512
3877,5033.448
3878,1777.686
3879,3677.2134
3880,945.436
3881,182.4292
3882,1675.1528
3883,3307.6944
3884,1779.0176
3885,311.5944
3886,343.5528
3887,3302.368
3888,4250.4672
3889,759.012
3890,245.6802
3891,1561.9668
3892,1358.232
3893,2821.6604
3894,6199.9296
3895,6867.0612
3896,183.7608
3897,622.523
3898,122.5072
3899,2749.754
3900,958.752
3901,1444.1202
3902,615.1992
3903,1472.7496
3904,7170.666
3905,2446.815
3906,569.259
3907,4794.4258
3908,1438.128
3909,1304.968
3910,2184.4898
3911,1621.8888
3912,5033.448
3913,3036.048
3914,3020.0688
3915,1545.9876
3916,210.3928
3917,1023.3346
3918,4613.994
3919,1201.1032
3920,1505.3738
3921,585.904
3922,2900.2248
3923,3078.6592
3924,3415.554
3925,1896.1984
3926,2936.178
3927,2450.144
3928,1295.6468
3929,2492.7552
3930,2603.278
3931,3159.8868
3932,1154.4972
3933,1145.176
3934,2278.3676
3935,1901.5248
3936,551.2824
3937,1133.8574
3938,1330.2684
3939,3705.177
3940,1151.1682
3941,40.6138
3942,467.3916
3943,4725.8484
3944,3327.6684
3945,1347.5792
3946,4124.631
3947,3485.463
3948,1749.7224
3949,131.8284
3950,237.6906
3951,693.0978
3952,225.7062
3953,1895.5326
3954,3994.8
3955,2693.8268
3956,2931.5174
3957,3214.4824
3958,1414.825
3959,2085.9514
3960,3203.1638
3961,322.2472
3962,1182.4608
3963,555.2772
3964,785.644
3965,2077.296
3966,755.0172
3967,747.0276
3968,3483.4656
3969,5182.5872
3970,1886.8772
3971,1211.756
3972,203.7348
3973,1895.5326
3974,552.614
3975,1201.769
3976,892.8378
3977,1592.5936
3978,3795.06
3979,882.8508
3980,6471.576
3981,1609.9044
3982,585.904
3983,4602.0096
3984,466.06
3985,591.8962
3986,4500.808
3987,4250.4672
3988,1342.2528
3989,1278.336
3990,3197.1716
3991,3020.0688
3992,980.0576
3993,2960.1468
3994,529.9768
3995,2972.797
3996,3098.6332
3997,110.5228
3998,591.2304
3999,529.311
4000,6331.758
4001,703.0848
4002,1315.6208
4003,1947.465
4004,1810.976
4005,4327.7
4006,5070.7328
4007,480.7076
4008,3353.6346
4009,1640.5312
4010,89.883
4011,1749.7224
4012,3374.2744
4013,180.4318
4014,4857.6768
4015,2269.0464
4016,1406.1696
4017,596.5568
4018,539.298
4019,3392.9168
4020,123.8388
4021,238.3564
4022,2563.33
4023,918.804
4024,4586.0304
4025,635.1732
4026,637.1706
4027,322.2472
4028,4346.3424
4029,3285.723
4030,2619.2572
4031,1318.284
4032,221.7114
4033,4623.3152
4034,1771.028
4035,107.8596
4036,579.246
4037,4068.038
4038,1794.331
4039,700.4216
4040,1239.7196
4041,2150.534
4042,517.3266
4043,2239.0854
4044,347.5476
4045,2233.0932
4046,3089.312
4047,3675.216
4048,2516.724
4049,2090.612
4050,1861.5768
4051,6114.7072
4052,3094.6384
4053,5089.3752
4054,1960.781
4055,183.7608
4056,2596.62
4057,1749.7224
4058,1310.9602
4059,2708.4744
4060,1097.9042
4061,5609.365
4062,428.7752
4063,534.6374
4064,1722.4246
4065,1989.4104
4066,1845.5976
4067,2467.4548
4068,1725.7536
4069,1761.7068
4070,2871.5954
4071,2117.244
4072,3815.034
4073,739.038
4074,625.852
4075,4207.856
4076,4828.3816
4077,2450.144
4078,1135.189
4079,1659.1736
4080,3950.1914
4081,1123.2046
4082,5866.3638
4083,1686.4714
4084,1216.4166
4085,2543.356
4086,2120.573
4087,1038.648
4088,3916.2356
4089,1629.8784
4090,2649.2182
4091,221.0456
4092,3874.2902
4093,647.1576
4094,1605.9096
4095,7064.8038
4096,986.7156
4097,1263.0226
4098,1445.4518
4099,1182.4608
4100,2071.3038
4101,5141.3076
4102,575.2512
4103,1104.5622
4104,1505.3738
4105,2912.2092
4106,5522.811
4107,2775.7202
4108,619.194
4109,256.9988
4110,2297.01
4111,2621.9204
4112,790.9704
4113,2976.126
4114,1115.215
4115,309.597
4116,2237.088
4117,2694.4926
4118,234.3616
4119,3089.9778
4120,476.047
4121,1076.5986
4122,633.8416
4123,1549.9824
4124,4082.6856
4125,3448.844
4126,1159.8236
4127,958.752
4128,299.61
4129,2428.8384
4130,3215.814
4131,327.5736
4132,856.8846
4133,3169.208
4134,1406.1696
4135,744.3644
4136,3605.307
4137,262.991
4138,2966.139
4139,383.5008
4140,394.1536
4141,534.6374
4142,5000.8238
4143,1667.829
4144,2439.4912
4145,5034.7796
4146,2087.9488
4147,2157.192
4148,374.1796
4149,1201.769
4150,1725.7536
4151,7028.1848
4152,1970.768
4153,5274.4676
4154,225.7062
4155,1817.634
4156,5725.88
4157,5238.5144
4158,2141.2128
4159,796.9626
4160,264.9884
4161,1938.8096
4162,1444.1202
4163,2992.771
4164,1150.5024
4165,1491.392
4166,1737.738
4167,1904.188
4168,508.6712
4169,4396.9432
4170,1604.578
4171,894.8352
4172,3271.0754
4173,1629.8784
4174,764.3384
4175,126.502
4176,228.3694
4177,2628.5784
4178,3516.7556
4179,653.1498
4180,2406.867
4181,1069.2748
4182,1976.0944
4183,1368.219
4184,355.5372
4185,1001.3632
4186,1644.526
4187,1619.2256
4188,3453.5046
4189,1411.496
4190,3238.4512
4191,2316.984
4192,1240.3854
4193,265.6542
4194,2716.464
4195,639.168
4196,2649.884
4197,852.224
4198,449.415
4199,2303.668
4200,89.883
4201,1263.0226
4202,2277.7018
4203,322.913
4204,1295.6468
4205,2396.88
4206,5487.5236
4207,4637.9628
4208,1981.4208
4209,872.8638
4210,175.7712
4211,1962.7784
4212,2025.3636
4213,1874.8928
4214,2348.9424
4215,3020.7346
4216,4655.2736
4217,1747.0592
4218,2812.3392
4219,1850.924
4220,45.9402
4221,1571.288
4222,2783.044
4223,3200.5006
4224,2316.984
4225,491.3604
4226,233.03
4227,476.047
4228,3173.8686
4229,790.9704
4230,153.134
4231,3369.6138
4232,2348.9424
4233,2002.0606
4234,2101.2648
4235,3379.6008
4236,494.0236
4237,5759.17
4238,1404.1722
4239,1018.674
4240,624.5204
4241,1518.024
4242,1379.5376
4243,1180.4634
4244,857.5504
4245,982.7208
4246,958.752
4247,1693.7952
4248,1874.8928
4249,3648.584
4250,2016.7082
4251,1358.232
4252,1031.99
4253,774.9912
4254,1267.6832
4255,671.1264
4256,323.5788
4257,1837.608
4258,190.4188
4259,2865.6032
4260,1596.5884
4261,2125.2336
4262,1537.998
4263,1255.033
4264,310.2628
4265,1208.427
4266,36.619
4267,1022.6688
4268,2666.529
4269,718.3982
4270,4266.4464
4271,2360.9268
4272,934.7832
4273,2833.6448
4274,1733.0774
4275,1755.7146
4276,561.9352
4277,1803.6522
4278,1145.176
4279,3723.8194
4280,1895.5326
4281,37.9506
4282,259.662
4283,3630.6074
4284,3560.6984
4285,549.285
4286,773.6596
4287,878.856
4288,2741.0986
4289,2098.6016
4290,9779.9362
4291,203.7348
4292,517.3266
4293,3782.4098
4294,425.4462
4295,1947.465
4296,3075.996
4297,3930.8832
4298,41.9454
4299,591.2304
4300,2796.36
4301,1765.0358
4302,3295.71
4303,3338.987
4304,1166.4816
4305,865.54
4306,6855.0768
4307,5153.292
4308,1246.3776
4309,4138.6128
4310,2694.4926
4311,196.411
4312,1342.2528
4313,3099.9648
4314,4541.4218
4315,5106.686
4316,111.1886
4317,1794.331
4318,1853.5872
4319,1625.8836
4320,1090.5804
4321,2892.2352
4322,170.4448
4323,551.2824
4324,978.726
4325,2992.771
4326,1480.0734
4327,2862.94
4328,681.7792
4329,5690.5926
4330,185.7582
4331,1416.8224
4332,5580.0698
4333,905.488
4334,2856.282
4335,347.5476
4336,3962.8416
4337,6040.1376
4338,1323.6104
4339,5704.5744
4340,1114.5492
4341,1006.6896
4342,690.4346
4343,2516.724
4344,1038.648
4345,1208.427
4346,522.653
4347,9251.9568
4348,525.982
4349,2048.6666
4350,10993.6896
4351,39.948
4352,2482.1024
4353,1635.8706
4354,3383.5956
4355,1426.1436
4356,4327.7
4357,3579.3408
4358,2693.8268
4359,1957.452
4360,2931.5174
4361,5438.9202
4362,509.337
4363,1201.769
4364,2564.6616
4365,1411.496
4366,1291.652
4367,4042.7376
4368,5201.2296
4369,2863.6058
4370,1078.596
4371,1846.9292
4372,476.047
4373,2696.49
4374,194.4136
4375,535.3032
4376,2546.685
4377,195.7452
4378,111.8544
4379,6478.234
4380,605.878
4381,2976.7918
4382,5880.3456
4383,889.5088
4384,3435.528
4385,1110.5544
4386,2586.633
4387,1906.8512
4388,2586.633
4389,1378.206
4390,89.883
4391,683.1108
4392,1348.245
4393,111.8544
4394,4514.124
4395,937.4464
4396,2458.1336
4397,4745.8224
4398,3466.1548
4399,2503.408
4400,3089.9778
4401,1342.2528
4402,3938.8728
4403,2021.3688
4404,170.4448
4405,1927.491
4406,873.5296
4407,421.4514
4408,587.2356
4409,280.9676
4410,878.856
4411,6636.6944
4412,1779.6834
4413,492.692
4414,3900.9222
4415,3435.528
4416,5219.872
4417,4913.604
4418,4149.9314
4419,2530.7058
4420,1837.608
4421,2131.2258
4422,2916.204
4423,1528.6768
4424,2934.8464
4425,3171.8712
4426,998.7
4427,1105.8938
4428,918.804
4429,575.2512
4430,3739.1328
4431,2684.5056
4432,2712.4692
4433,4567.388
4434,5480.8656
4435,5033.448
4436,2581.9724
4437,2456.802
4438,227.7036
4439,2120.573
4440,407.4696
4441,230.3668
4442,1286.3256
4443,2189.1504
4444,1859.5794
4445,1744.396
4446,2246.4092
4447,4106.6544
4448,186.424
4449,181.0976
4450,778.986
4451,2947.4966
4452,1918.8356
4453,3705.177
4454,1283.6624
4455,3410.2276
4456,1284.994
4457,785.644
4458,1518.024
4459,2245.0776
4460,4427.57
4461,1230.3984
4462,1174.4712
4463,493.3578
4464,2570.6538
4465,980.0576
4466,2609.936
4467,1395.5168
4468,3426.2068
4469,7028.8506
4470,1402.1748
4471,164.4526
4472,2085.9514
4473,365.5242
4474,4607.336
4475,1091.2462
4476,3395.58
4477,1797.66
4478,517.9924
4479,4093.3384
4480,2804.3496
4481,3797.7232
4482,5690.5926
4483,3235.788
4484,1579.9434
4485,1901.5248
4486,4621.9836
4487,782.9808
4488,755.0172
4489,1406.1696
4490,1194.4452
4491,402.809
4492,127.1678
4493,2436.828
4494,4532.7664
4495,4649.9472
4496,4873.656
4497,1246.3776
4498,5233.188
4499,5229.1932
4500,3075.996
4501,1332.2658
4502,2526.711
4503,158.4604
4504,1697.79
4505,5351.0346
4506,1743.0644
4507,340.2238
4508,2770.3938
4509,508.6712
4510,210.3928
4511,1617.894
4512,5773.1518
4513,383.5008
4514,1090.5804
4515,1283.6624
4516,4379.6324
4517,3237.1196
4518,331.5684
4519,1041.977
4520,3338.987
4521,2302.3364
4522,3111.9492
4523,2011.3818
4524,3374.2744
4525,2013.3792
4526,1895.5326
4527,1853.5872
4528,2693.8268
4529,1384.1982
4530,2706.477
4531,1162.4868
4532,865.54
4533,479.376
4534,5469.547
4535,3877.6192
4536,624.5204
4537,652.484
4538,2844.2976
4539,1324.942
4540,1406.1696
4541,5303.097
4542,2105.2596
4543,3835.008
4544,5195.2374
4545,194.4136
4546,6079.4198
4547,1669.8264
4548,815.605
4549,1328.271
4550,679.116
4551,966.7416
4552,3593.3226
4553,400.8116
4554,1887.543
4555,96.541
4556,2476.776
4557,1854.9188
4558,2162.5184
4559,666.4658
4560,351.5424
4561,181.0976
4562,2183.824
4563,2065.3116
4564,4697.8848
4565,1846.9292
4566,1665.8316
4567,591.2304
4568,143.147
4569,6201.927
4570,972.068
4571,3419.5488
4572,679.116
4573,1104.5622
4574,1777.686
4575,2303.668
4576,1965.4416
4577,1955.4546
4578,407.4696
4579,1384.864
4580,1504.0422
4581,2570.6538
4582,1245.046
4583,3495.45
4584,743.0328
4585,982.7208
4586,1376.2086
4587,2053.3272
4588,3159.8868
4589,191.7504
4590,1543.3244
4591,1029.9926
4592,1800.3232
4593,399.48
4594,2916.204
4595,3719.1588
4596,5273.136
4597,3354.3004
4598,3428.2042
4599,7150.692
4600,161.1236
4601,4602.6754
4602,3695.19
4603,377.5086
4604,1787.0072
4605,3139.9128
4606,2285.0256
4607,4660.6
4608,679.116
4609,3773.7544
4610,1049.9666
4611,1864.24
4612,307.5996
4613,527.3136
4614,2406.867
4615,123.8388
4616,1826.2894
4617,3323.0078
4618,3453.5046
4619,2103.928
4620,243.6828
4621,1235.7248
4622,3685.8688
4623,463.3968
4624,1038.648
4625,1534.0032
4626,3551.3772
4627,3149.234
4628,4727.18
4629,5000.8238
4630,447.4176
4631,1151.1682
4632,3083.9856
4633,2554.0088
4634,3364.9532
4635,215.7192
4636,3984.813
4637,2187.153
4638,372.848
4639,540.6296
4640,3169.208
4641,4326.3684
4642,2221.1088
4643,1225.072
4644,1438.128
4645,3235.788
4646,1041.3112
4647,890.8404
4648,2363.59
4649,2696.49
4650,4530.1032
4651,2117.244
4652,2048.6666
4653,3215.814
4654,1225.072
4655,1378.206
4656,94.5436
4657,439.428
4658,1047.3034
4659,543.2928
4660,2586.633
4661,952.7598
4662,1211.756
4663,2342.9502
4664,3207.8244
4665,1691.132
4666,2432.8332
4667,2890.9036
4668,167.7816
4669,1382.2008
4670,2659.871
4671,97.2068
4672,1599.9174
4673,1797.66
4674,1459.4336
4675,351.5424
4676,708.4112
4677,7741.9224
4678,1186.4556
4679,487.3656
4680,3225.801
4681,2251.0698
4682,8262.578
4683,1946.7992
4684,6327.7632
4685,2313.655
4686,3355.632
4687,1619.2256
4688,2463.46
4689,687.1056
4690,3815.034
4691,966.7416
4692,2025.3636
4693,4119.9704
4694,197.0768
4695,2856.282
4696,4262.4516
4697,2534.0348
4698,2371.5796
4699,782.9808
4700,6831.108
4701,2759.0752
4702,2220.443
4703,2106.5912
4704,1901.5248
4705,1514.695
4706,41.9454
4707,4306.3944
4708,3486.1288
4709,455.4072
4710,2892.2352
4711,2830.3158
4712,2782.3782
4713,1905.5196
4714,602.549
4715,2508.7344
4716,264.9884
4717,3182.524
4718,37.9506
4719,4326.3684
4720,2093.941
4721,592.562
4722,1145.176
4723,319.584
4724,1725.7536
4725,3044.7034
4726,1398.18
4727,303.6048
4728,1917.504
4729,3048.6982
4730,2277.036
4731,5896.3248
4732,4086.0146
4733,968.739
4734,1618.5598
4735,2302.3364
4736,1713.7692
4737,945.436
4738,1896.1984
4739,2759.0752
4740,1006.6896
4741,2805.0154
4742,2153.1972
4743,4460.1942
4744,1605.9096
4745,4012.1108
4746,3361.6242
4747,4278.4308
4748,3263.7516
4749,2660.5368
4750,908.1512
4751,1198.44
4752,1833.6132
4753,756.3488
4754,3793.7284
4755,353.5398
4756,1557.972
4757,2553.343
4758,2812.3392
4759,1105.8938
4760,1304.968
4761,2519.3872
4762,2817.6656
4763,2024.032
4764,4207.856
4765,2756.412
4766,3167.8764
4767,1765.7016
4768,4314.384
4769,529.311
4770,4206.5244
4771,253.004
4772,3057.3536
4773,8413.0488
4774,3131.9232
4775,2283.0282
4776,5896.3248
4777,515.3292
4778,3375.606
4779,3559.3668
4780,1669.8264
4781,585.2382
4782,2784.3756
4783,306.268
4784,2548.6824
4785,2061.3168
4786,5475.5392
4787,3331.6632
4788,3467.4864
4789,3003.4238
4790,258.3304
4791,4333.6922
4792,1148.505
4793,2444.8176
4794,663.1368
4795,4488.1578
4796,1382.2008
4797,4432.2306
4798,3795.06
4799,814.9392
4800,454.0756
4801,488.6972
4802,3237.1196
4803,1059.9536
4804,4199.8664
4805,1884.8798
4806,3523.4136
4807,2105.2596
4808,1874.8928
4809,2628.5784
4810,3440.8544
4811,1687.1372
4812,2063.98
4813,91.8804
4814,1617.894
4815,4538.0928
4816,2323.642
4817,4483.4972
4818,419.454
4819,4434.228
4820,1965.4416
4821,2109.2544
4822,2290.352
4823,3175.866
4824,2376.906
4825,5683.2688
4826,1544.656
4827,2165.1816
4828,3012.745
4829,1547.3192
4830,1125.8678
4831,1528.6768
4832,858.882
4833,3998.7948
4834,279.636
4835,902.8248
4836,4026.7584
4837,2410.8618
4838,2098.6016
4839,509.337
4840,2492.0894
4841,1161.1552
4842,6291.81
4843,3036.048
4844,2876.256
4845,102.5332
4846,2078.6276
4847,3266.4148
4848,671.1264
4849,3146.5708
4850,3251.1014
4851,3585.333
4852,405.4722
4853,1923.4962
4854,2852.2872
4855,4380.2982
4856,3934.878
4857,5313.084
4858,722.393
4859,1607.2412
4860,1438.128
4861,722.393
4862,113.8518
4863,1043.9744
4864,335.5632
4865,4029.4216
4866,856.8846
4867,1640.5312
4868,3924.891
4869,3691.1952
4870,2055.9904
4871,2059.9852
4872,802.9548
4873,2940.1728
4874,4302.3996
4875,498.0184
4876,2220.443
4877,2354.2688
4878,2914.8724
4879,2246.4092
4880,2752.4172
4881,335.5632
4882,2792.3652
4883,1032.6558
4884,1211.756
4885,5635.3312
4886,1697.79
4887,1018.674
4888,1749.7224
4889,10256.649
4890,1829.6184
4891,1181.795
4892,6608.065
4893,2828.3184
4894,1565.9616
4895,830.9184
4896,1006.6896
4897,4570.0512
4898,398.1484
4899,1413.4934
4900,5727.2116
4901,3439.5228
4902,4986.842
4903,2290.352
4904,1794.331
4905,4673.916
4906,735.0432
4907,93.8778
4908,5267.1438
4909,729.051
4910,127.1678
4911,1288.323
4912,3588.662
4913,4853.682
4914,6704.606
4915,2087.283
4916,6595.4148
4917,778.986
4918,2524.0478
4919,3175.866
4920,341.5554
4921,249.0092
4922,4579.3724
4923,2326.971
4924,3515.424
4925,376.8428
4926,47.2718
4927,163.7868
4928,743.0328
4929,1500.7132
4930,2036.0164
4931,3870.9612
4932,1426.1436
4933,2460.7968
4934,5888.3352
4935,828.921
4936,2569.3222
4937,529.311
4938,3658.571
4939,210.3928
4940,1265.02
4941,229.0352
4942,162.4552
4943,2221.1088
4944,352.874
4945,2175.8344
4946,1403.5064
4947,2143.876
4948,296.281
4949,1981.4208
4950,2588.6304
4951,2906.217
4952,1973.4312
4953,452.744
4954,2428.8384
4955,1721.093
4956,83.8908
4957,4566.7222
4958,298.2784
4959,5359.69
4960,111.8544
4961,974.0654
4962,9664.7528
4963,5834.4054
4964,1422.1488
4965,1687.803
4966,2285.0256
4967,1508.037
4968,3146.5708
4969,432.77
4970,4096.6674
4971,1444.786
4972,5410.9566
4973,355.5372
4974,1342.2528
4975,1104.5622
4976,2077.296
4977,3630.6074
4978,2446.815
4979,1784.344
4980,1569.9564
4981,4811.7366
4982,4870.9928
4983,3367.6164
4984,1464.76
4985,667.1316
4986,3475.476
4987,2306.997
4988,455.4072
4989,615.1992
4990,1569.9564
4991,453.4098
4992,8508.924
4993,1177.1344
4994,331.5684
4995,2292.3494
4996,4870.327
4997,914.8092
4998,1239.7196
4999,1810.976
5000,2324.9736
5001,1973.4312
5002,1438.128
5003,4221.8378
5004,4247.804
5005,950.7624
5006,1621.8888
5007,1701.7848
5008,2302.3364
5009,3095.97
5010,4146.6024
5011,2596.62
5012,3155.892
5013,3579.3408
5014,1342.2528
5015,425.4462
5016,1201.1032
5017,2864.9374
5018,3813.7024
5019,1589.2646
5020,3848.324
5021,619.8598
5022,1491.392
5023,120.5098
5024,2546.685
5025,1328.271
5026,519.324
5027,703.0848
5028,3422.212
5029,2079.9592
5030,1133.1916
5031,4908.2776
5032,527.3136
5033,1550.6482
5034,3052.0272
5035,3954.852
5036,978.726
5037,4094.67
5038,721.0614
5039,4795.0916
5040,3339.6528
5041,1843.6002
5042,2659.871
5043,5992.2
5044,2645.2234
5045,592.562
5046,593.2278
5047,1414.825
5048,1471.418
5049,524.6504
5050,502.0132
5051,567.2616
5052,2946.165
5053,3338.987
5054,2940.1728
5055,623.1888
5056,1030.6584
5057,1805.6496
5058,114.5176
5059,4504.8028
5060,3451.5072
5061,2492.7552
5062,402.809
5063,2600.6148
5064,2716.464
5065,2386.2272
5066,8028.8822
5067,1314.2892
5068,4136.6154
5069,3004.0896
5070,2656.542
5071,2748.4224
5072,337.5606
5073,2631.2416
5074,2557.3378
5075,2376.906
5076,2597.2858
5077,319.584
5078,492.692
5079,2796.36
5080,669.129
5081,980.0576
5082,1342.2528
5083,2782.3782
5084,327.5736
5085,1576.6144
5086,2916.204
5087,3022.732
5088,1071.938
5089,792.302
5090,3225.1352
5091,1895.5326
5092,3155.892
5093,229.701
5094,191.0846
5095,894.8352
5096,331.5684
5097,1174.4712
5098,1864.24
5099,1733.0774
5100,1061.951
5101,1037.3164
5102,219.0482
5103,2388.8904
5104,2406.2012
5105,1442.1228
5106,1230.3984
5107,159.1262
5108,1829.6184
5109,4567.388
5110,2745.0934
5111,4211.185
5112,2916.204
5113,984.7182
5114,3004.0896
5115,351.5424
5116,631.8442
5117,4138.6128
5118,2892.901
5119,1832.2816
5120,1752.3856
5121,656.4788
5122,3845.6608
5123,229.0352
5124,732.38
5125,847.5634
5126,539.298
5127,1635.8706
5128,2450.144
